0,1,2,3,4,5,6,7
0.79632604,0.9244108,0.9133775,0.8723592,0.64894605,0.878173,0.89993167,0.94215494
0.79765666,0.9219583,0.91428274,0.86912435,0.6490114,0.8777606,0.89801866,0.94236064
0.7979533,0.9217779,0.91542304,0.8679635,0.6486807,0.8712671,0.89766,0.94182837
0.7975332,0.92021614,0.9152641,0.8655308,0.6485144,0.86927986,0.8935082,0.9408588
0.79643524,0.92105913,0.9142475,0.86376077,0.64905924,0.865332,0.89159054,0.9398471
0.7918318,0.92012066,0.9121853,0.8604219,0.6489646,0.8597805,0.886531,0.93769056
0.796321,0.920115,0.9123042,0.8626862,0.6495598,0.86051667,0.89142156,0.939222
0.79369664,0.9205307,0.9134827,0.8644487,0.64960974,0.8612521,0.8915985,0.9396475
0.7967205,0.91856366,0.91245455,0.86612415,0.6491005,0.8640762,0.89514065,0.94020283
0.79673636,0.918758,0.91664165,0.86805826,0.6494071,0.862141,0.8974143,0.9393133
0.79904,0.9182265,0.9177032,0.8682147,0.64944005,0.8640716,0.8975642,0.94023347
0.8008252,0.91781634,0.9202086,0.8653336,0.6492103,0.861805,0.9001285,0.9399686
0.80294275,0.91642255,0.91959965,0.86362016,0.64963216,0.85772586,0.90088356,0.940905
0.8051643,0.91602683,0.918824,0.86612844,0.6500007,0.85265535,0.8995395,0.93787986
0.79943854,0.91518354,0.91797554,0.86377543,0.6500528,0.8444899,0.89441496,0.9347196
0.80080324,0.91385996,0.9131185,0.86136675,0.6506386,0.8380434,0.8933592,0.9341674
0.7996861,0.9124443,0.91583127,0.8592085,0.65028405,0.83444464,0.89439636,0.93208694
0.79811966,0.9112756,0.9135595,0.8594014,0.6511483,0.8343125,0.8946262,0.9328163
0.79432994,0.909663,0.91258514,0.8593617,0.6501048,0.8290388,0.8911116,0.92953926
0.7886835,0.9099459,0.9102642,0.8599682,0.6499443,0.8285858,0.8872087,0.92903864
0.7862276,0.91203284,0.9145183,0.8604843,0.65048045,0.82792103,0.8861155,0.93077034
0.78500813,0.9122919,0.9129763,0.8579702,0.65039957,0.8292136,0.8869965,0.93081284
0.7859482,0.91137373,0.9111022,0.8579453,0.65035677,0.8270353,0.8866132,0.9323578
0.7863922,0.91119444,0.91163456,0.85603416,0.6496811,0.8249249,0.88866895,0.9308809
0.78474313,0.9098754,0.9100663,0.85749435,0.6495625,0.8241856,0.8872849,0.93139935
0.7876503,0.91053194,0.91426134,0.85765845,0.6495965,0.82522553,0.8935867,0.9311924
0.7895835,0.9091436,0.91313267,0.85769665,0.6487514,0.8235374,0.89596313,0.9299332
0.78953904,0.90639925,0.91406125,0.85585564,0.6484395,0.8225812,0.8943182,0.92891806
0.7874883,0.90835714,0.91215646,0.8597523,0.6482361,0.8225237,0.8974164,0.9275289
0.7840799,0.90516096,0.9098258,0.8609868,0.64897954,0.8186615,0.89410543,0.92672247
0.7822934,0.9048655,0.90859526,0.8604893,0.64901173,0.8160324,0.89399755,0.92487884
0.7809651,0.9030174,0.9073936,0.8606296,0.6496964,0.81443727,0.8929823,0.9242318
0.77952343,0.9009969,0.90662676,0.85407144,0.6492159,0.809791,0.8895863,0.9230415
0.78167593,0.9039699,0.9098328,0.85790354,0.6482557,0.8128269,0.8928324,0.92390716
0.77794343,0.90181845,0.9102073,0.8554325,0.64849854,0.8128172,0.8860602,0.9231793
0.77653813,0.9056512,0.9125043,0.8527775,0.6477017,0.8102786,0.88970715,0.9231071
0.77612954,0.90562165,0.9128875,0.85338235,0.64779246,0.81208205,0.89011204,0.92342937
0.7719101,0.90527827,0.9112891,0.8517765,0.6479323,0.8081046,0.8854095,0.921665
0.77202755,0.9065222,0.9104084,0.854949,0.6474849,0.80966526,0.88738614,0.92257994
0.7698464,0.90411365,0.9060493,0.8550436,0.6475413,0.80930173,0.8842725,0.92130476
0.7677928,0.90530056,0.9034043,0.8575449,0.64656323,0.81172913,0.8861388,0.9234894
0.767992,0.90470624,0.9023855,0.85940915,0.6465937,0.8157519,0.8881421,0.9243394
0.7680146,0.90545464,0.8999725,0.85730606,0.64591855,0.81725484,0.88670117,0.92552084
0.7676792,0.9057204,0.9000666,0.85685647,0.6442229,0.8137994,0.8917377,0.92362446
0.76510245,0.90449154,0.8995606,0.8548268,0.6448343,0.8139452,0.8871449,0.9222344
0.7648853,0.90581673,0.9004426,0.8550136,0.644718,0.8127139,0.89103353,0.92322123
0.7632997,0.90556896,0.8996076,0.8547431,0.6454058,0.8103092,0.8890318,0.92149186
0.75845987,0.90086573,0.89725393,0.8487811,0.64504844,0.80359644,0.8823469,0.91703516
0.7574657,0.9011036,0.90040106,0.8463031,0.6450282,0.8007525,0.8816455,0.9160492
0.75535107,0.8987368,0.89727694,0.8477827,0.64523417,0.8007478,0.876756,0.9154627
0.75515914,0.8997375,0.89960873,0.8439769,0.64467525,0.7987673,0.8788034,0.91418284
0.75408643,0.9003809,0.8973825,0.84403026,0.64380896,0.80165845,0.87638396,0.9145862
0.7528157,0.9016184,0.89773583,0.8428748,0.6435509,0.799945,0.8773068,0.9145205
0.7513827,0.90093327,0.8965244,0.84271526,0.6429141,0.7994171,0.8775614,0.91412956
0.7557044,0.90420234,0.8972281,0.84914494,0.6432564,0.8045627,0.8845144,0.91615874
0.7528625,0.9015855,0.89435935,0.84790325,0.6444602,0.8052148,0.8836001,0.91540504
0.7508889,0.89970195,0.8892755,0.8486164,0.6441211,0.8050444,0.88109016,0.9140756
0.75053596,0.8991443,0.89005965,0.8498381,0.6439234,0.80739254,0.8790256,0.91438025
0.7499304,0.8963444,0.8873273,0.8483627,0.64352,0.81150943,0.88138306,0.91545045
0.7492376,0.89681214,0.88814807,0.8471536,0.6435657,0.8135269,0.882784,0.91526127
0.7470731,0.8937984,0.8859273,0.8408274,0.642801,0.81160533,0.8813228,0.91439956
0.7495002,0.89440274,0.884897,0.8399493,0.6422676,0.8102352,0.8840657,0.9156256
0.75004417,0.8939136,0.8859207,0.8356367,0.64291334,0.81152695,0.88307583,0.9148705
0.7501476,0.8915912,0.88360053,0.83234996,0.64221096,0.8092639,0.8841367,0.91344017
0.7484423,0.89035887,0.88304895,0.83293,0.6422107,0.80850697,0.8829009,0.9119178
0.7454213,0.88669604,0.8809271,0.8269577,0.64197594,0.8050536,0.8785602,0.9084495
0.7461127,0.88830185,0.88039225,0.8147277,0.64282453,0.8106774,0.8799012,0.9100227
0.7451406,0.8858102,0.8796799,0.82831854,0.64257175,0.80983204,0.87704027,0.90784687
0.7481022,0.8864073,0.88352305,0.85958517,0.6430261,0.8082653,0.88359845,0.91014904
0.7486265,0.89027214,0.88337845,0.864156,0.6434498,0.8095322,0.8833346,0.91082925
0.750099,0.8905417,0.88276917,0.8668294,0.6436316,0.8062952,0.8848789,0.91317725
0.75218546,0.8927749,0.88651437,0.85376847,0.6448389,0.81084514,0.8869457,0.91301996
0.75263524,0.8928423,0.8857881,0.85577166,0.6446871,0.8096199,0.8834993,0.9113156
0.7510699,0.89224863,0.87963396,0.8756239,0.6445611,0.80974644,0.88012236,0.91186017
0.7491681,0.8869985,0.8748134,0.8700443,0.64532894,0.8107196,0.87485564,0.90921783
0.74928886,0.885162,0.8753143,0.8860253,0.64587003,0.8120074,0.8761604,0.90870047
0.7419878,0.8792401,0.86893696,0.88646466,0.6444291,0.8134485,0.86969626,0.9064058
0.7445509,0.8756199,0.872268,0.9020244,0.6440945,0.8122124,0.87398916,0.90459394
0.74412394,0.87514704,0.86857665,0.903637,0.6420942,0.8103446,0.8729383,0.9045248
0.7471815,0.87701094,0.8683285,0.88848454,0.6420293,0.811139,0.8775855,0.9064133
0.74841225,0.8781329,0.86919457,0.8688343,0.6412521,0.8081194,0.87732697,0.90151817
0.7436696,0.8775494,0.86278284,0.84606194,0.6412369,0.8080696,0.8714498,0.89883524
0.74119645,0.8752008,0.85762644,0.8454392,0.6413183,0.8096007,0.86629856,0.8986583
0.73524505,0.8765391,0.8510492,0.8373486,0.63953626,0.8138001,0.86091423,0.89653087
0.7357732,0.8786308,0.84847206,0.8495645,0.6407614,0.814942,0.86156195,0.89982504
0.7370748,0.8783608,0.84969586,0.8744379,0.6397191,0.8178978,0.86315006,0.9002588
0.73479223,0.8785158,0.85583884,0.87925947,0.6388894,0.8157796,0.8629012,0.899809
0.73253965,0.88375175,0.85512865,0.8956154,0.6396307,0.8180633,0.86673933,0.9013126
0.73943007,0.88591075,0.8563436,0.91901857,0.6386746,0.8188608,0.87258554,0.90356153
0.73688865,0.88646543,0.8542278,0.9153484,0.64011663,0.81497264,0.8687699,0.9032374
0.7387017,0.88502765,0.84867746,0.9122451,0.6405066,0.81492007,0.8667648,0.90076166
0.735386,0.8824816,0.8461361,0.91542906,0.6414414,0.81399584,0.85922223,0.9011506
0.73225844,0.880098,0.8428153,0.91783416,0.642634,0.816138,0.8570587,0.8989975
0.73129237,0.8806779,0.84376746,0.9178916,0.6425616,0.81616455,0.8555121,0.89960635
0.72698605,0.8807843,0.83933026,0.9287838,0.64349985,0.8133205,0.8510641,0.90003216
0.7297923,0.88132554,0.84197086,0.9220657,0.643345,0.81231064,0.8561445,0.8973315
0.72500044,0.88564944,0.8476423,0.91433674,0.6428633,0.81392175,0.8532737,0.8990022
0.7296592,0.88598704,0.8455629,0.913041,0.6429367,0.81248266,0.85645556,0.8980878
0.728183,0.88698375,0.8457612,0.905628,0.6445698,0.8126555,0.8525065,0.8971175
0.72564334,0.88620025,0.8365174,0.8945949,0.64429903,0.8084303,0.8459343,0.89330614
0.72705275,0.8842511,0.83739734,0.8938271,0.6442871,0.8116483,0.84727925,0.8927664
0.72456795,0.8836428,0.83490914,0.890917,0.6445058,0.8105788,0.84391123,0.89007014
0.71946126,0.8824147,0.8300033,0.8836892,0.6431845,0.80942124,0.84044623,0.8891026
0.7210216,0.8851708,0.8352088,0.88544023,0.6426089,0.8150226,0.8433142,0.8909639
0.71977913,0.8854871,0.83243144,0.88616014,0.6424747,0.81192505,0.8434868,0.8900289
0.72185546,0.8878111,0.83715135,0.8886895,0.64228314,0.8134448,0.84700316,0.8914838
0.72194034,0.88953936,0.83809483,0.8839533,0.6418171,0.8114774,0.84925544,0.8919129
0.7195536,0.89287084,0.8376626,0.88096774,0.6410196,0.8126851,0.8495324,0.8919844
0.7243205,0.89229584,0.8369689,0.881309,0.6418053,0.81018245,0.8507646,0.8929944
0.7232123,0.89216083,0.8375858,0.87966347,0.6417257,0.808523,0.85175085,0.89185286
0.72376525,0.89166254,0.8364922,0.88150316,0.64163494,0.80510503,0.8536267,0.889912
0.7204554,0.8923422,0.8332962,0.8793047,0.6412665,0.80315536,0.8538412,0.8874108
0.72037977,0.894248,0.8322368,0.8793542,0.640779,0.8036324,0.8534834,0.8884003
0.72023654,0.89357245,0.8335403,0.8810345,0.64130235,0.8044024,0.8532521,0.88812476
0.7194243,0.89558697,0.83313334,0.8789291,0.64148927,0.8062183,0.8548199,0.8905078
0.719565,0.8927078,0.8341517,0.879532,0.64155895,0.8043885,0.8538722,0.889214
0.7205829,0.8969998,0.8400716,0.8762551,0.64189446,0.80761844,0.8587987,0.88994724
0.71794313,0.8931438,0.8375575,0.8703849,0.6422198,0.8063798,0.8535783,0.8889404
0.7177846,0.89112306,0.8371001,0.8681582,0.64181566,0.80483073,0.8525522,0.88731384
0.71778727,0.8900243,0.8367522,0.8658776,0.64220804,0.80498934,0.852884,0.88670963
0.7202326,0.8895666,0.8381178,0.86757535,0.64193994,0.805387,0.8580133,0.8856921
0.7178634,0.8899495,0.83696544,0.86435163,0.64140534,0.8035835,0.85510164,0.88318384
0.71538067,0.88830024,0.83223873,0.8591,0.6422095,0.8039114,0.8460452,0.8813602
0.7177337,0.88561326,0.8319208,0.85590845,0.64213026,0.80370194,0.8495575,0.8824353
0.7172389,0.8826168,0.82904017,0.85539854,0.64324385,0.804862,0.8471385,0.8827227
0.71784496,0.8800356,0.82907414,0.8540257,0.64268327,0.80301034,0.84644926,0.88042796
0.71666497,0.8807031,0.8297135,0.8507172,0.6419578,0.80267996,0.84515953,0.88036656
0.7132472,0.88114464,0.8260334,0.8462782,0.641798,0.80080056,0.84326106,0.87910753
0.7127946,0.88223904,0.82645345,0.845775,0.64157814,0.7988698,0.84296656,0.88078755
0.7139876,0.881352,0.82771987,0.84824675,0.6417421,0.80161005,0.84566694,0.880698
0.7096174,0.8785348,0.8239707,0.8477157,0.6422487,0.7999796,0.8455432,0.87893987
0.7135974,0.88350475,0.8281582,0.8510265,0.6419801,0.8013106,0.85355866,0.87944865
0.71562594,0.8819697,0.82877487,0.85078603,0.64267755,0.80209863,0.8573308,0.87954223
0.71536964,0.88044673,0.8306743,0.8480449,0.64334404,0.8020327,0.8575178,0.8802617
0.7168699,0.8764707,0.82929754,0.84778786,0.64282423,0.8014816,0.8563222,0.87975186
0.71959364,0.8762538,0.831245,0.8495777,0.6433344,0.801441,0.8595357,0.8810062
0.71702135,0.87424946,0.8309133,0.84952193,0.64375365,0.80015093,0.8546807,0.87876034
0.72023004,0.8759829,0.83331126,0.8490537,0.6439556,0.800838,0.8540741,0.87966377
0.71477216,0.8743978,0.8315885,0.84495413,0.6444095,0.79892695,0.8468834,0.8783014
0.71596354,0.8763609,0.8303784,0.8467108,0.64441764,0.7998448,0.84859914,0.8787466
0.7162015,0.87339807,0.83024645,0.84578323,0.645519,0.80039716,0.84958696,0.8800254
0.71606266,0.8725099,0.8289441,0.84651357,0.6447331,0.79916716,0.85161376,0.8775775
0.7144977,0.8701314,0.82706505,0.8392925,0.6440524,0.79875386,0.84984434,0.87595
0.7129917,0.8654844,0.82658654,0.8382349,0.64339113,0.79832566,0.8454665,0.8760885
0.71223396,0.86327004,0.82482386,0.8387444,0.6428831,0.79808617,0.8476453,0.8775307
0.7099395,0.86088437,0.8249862,0.8396772,0.643506,0.7996817,0.84473443,0.87708366
0.709498,0.862022,0.8240631,0.84258133,0.6434881,0.7988395,0.8481837,0.8778701
0.7052386,0.85899204,0.8218436,0.83915186,0.64440507,0.79698,0.8434427,0.87577534
0.70607346,0.86492693,0.82477546,0.8427363,0.64595467,0.8005885,0.84846735,0.87750185
0.7039645,0.8639099,0.8251197,0.84199625,0.64647007,0.7978654,0.84510213,0.8770657
0.70804733,0.8685133,0.8267538,0.84742904,0.6470052,0.7994874,0.851747,0.8781554
0.70960724,0.8675761,0.8284772,0.84736794,0.6477402,0.798764,0.8564507,0.8812156
0.7125408,0.8660769,0.831328,0.85091746,0.64692986,0.79927576,0.8604872,0.88271487
0.7139367,0.866512,0.833984,0.8555411,0.6469748,0.80369246,0.86403316,0.8854458
0.71615,0.8638508,0.8353474,0.8556395,0.6466201,0.8022988,0.86342776,0.88546926
0.71791893,0.8657123,0.83564305,0.8600655,0.64527375,0.80457026,0.86496854,0.8862325
0.7152587,0.86571383,0.8329173,0.8585711,0.6456147,0.8048654,0.8641582,0.8858455
0.7159511,0.8643042,0.8329184,0.8541584,0.64588547,0.8056774,0.8622332,0.8846214
0.7179497,0.8670527,0.83613557,0.85418063,0.646451,0.8065229,0.8634917,0.8836846
0.716267,0.86654097,0.8322658,0.85074663,0.64731723,0.8026503,0.8613824,0.88275295
0.7144758,0.8663479,0.83166194,0.8509219,0.6474785,0.80472684,0.8593013,0.8824416
0.71398807,0.8653422,0.83147764,0.851052,0.64783037,0.80274534,0.8578268,0.8842332
0.7103714,0.86384785,0.8339765,0.8528343,0.6481076,0.80443096,0.85902315,0.8865953
0.7072909,0.8644236,0.83712685,0.8580564,0.6477579,0.804217,0.8589235,0.88604605
0.7099827,0.86784923,0.8398175,0.86060876,0.6484063,0.80465823,0.86505556,0.8914288
0.70879596,0.8708262,0.8438626,0.8650922,0.6481856,0.80525804,0.86351657,0.89338505
0.71560985,0.87504554,0.84855396,0.86913764,0.6485558,0.80666125,0.8672143,0.8969967
0.71495885,0.875958,0.8484951,0.8677808,0.64917225,0.8065582,0.8664947,0.89822984
0.718578,0.87480193,0.84856653,0.86799544,0.649188,0.80452794,0.8677664,0.897418
0.71876633,0.8741011,0.845395,0.86122787,0.6485964,0.8041612,0.8685468,0.89544016
0.71917874,0.86952055,0.84455013,0.8543163,0.6477368,0.79995096,0.8634655,0.8931499
0.7253122,0.8731752,0.84387857,0.8573952,0.6480073,0.8020335,0.86789405,0.8958908
0.7199668,0.8719087,0.8424806,0.85153466,0.64889646,0.7994089,0.86246324,0.89250076
0.7151285,0.8681823,0.841717,0.85673964,0.6476799,0.7983043,0.85616934,0.8895497
0.7139715,0.8719549,0.84187067,0.8546624,0.6467993,0.8008537,0.8562862,0.89245695
0.7180534,0.8774214,0.84689647,0.8627921,0.6474701,0.80402607,0.859757,0.8945493
0.7198632,0.8784198,0.85017806,0.86565393,0.6476478,0.80611396,0.8614577,0.8980209
0.7219873,0.87878144,0.85430527,0.86812174,0.6467635,0.8068586,0.86658347,0.9006326
0.726827,0.87820053,0.85668844,0.87523925,0.64768,0.80740976,0.8701377,0.9024892
0.7267835,0.8794826,0.85833406,0.87755597,0.6480087,0.8070847,0.86950094,0.9010679
0.72374684,0.88234925,0.85516614,0.87825984,0.6481621,0.8058572,0.8683971,0.9008569
0.7246895,0.8815341,0.8567378,0.8758565,0.6482022,0.8038634,0.86774,0.9009978
0.72298527,0.88140297,0.8564154,0.87474984,0.64880604,0.80279255,0.8665096,0.89872944
0.71960735,0.8826517,0.8554369,0.87842417,0.6493582,0.80237556,0.8588102,0.8985138
0.7176091,0.8817007,0.85377,0.8726353,0.6483263,0.80139995,0.85192335,0.89706963
0.726597,0.8891488,0.8588684,0.87459755,0.6488801,0.8038572,0.85674447,0.89967173
0.7310361,0.89316356,0.8635184,0.87937224,0.64868796,0.80625,0.85968745,0.9050164
0.7330553,0.8926812,0.86205655,0.87630814,0.6479261,0.8057256,0.86379874,0.9071457
0.7362864,0.89715886,0.86505574,0.87648815,0.6475913,0.8066851,0.8646254,0.90959233
0.73556143,0.900787,0.86466455,0.87803024,0.6474498,0.8061201,0.86203253,0.90916765
0.73654586,0.9032357,0.8651872,0.88149244,0.6474895,0.8055481,0.8631103,0.91055167
0.7342802,0.9015714,0.8608483,0.8756103,0.6473417,0.8031898,0.85861456,0.9074648
0.73268,0.90184057,0.86160034,0.8821113,0.64704865,0.8018395,0.8568431,0.9063944
0.73048127,0.90158904,0.8605998,0.88566464,0.6471618,0.8012787,0.85241956,0.90487355
0.7287499,0.8967592,0.8587419,0.8879264,0.64763963,0.79952043,0.85186625,0.9041328
0.731574,0.89862573,0.85988355,0.8900193,0.64729744,0.80130446,0.8523472,0.9063723
0.7306939,0.89440066,0.8575273,0.89348555,0.6480758,0.8005187,0.8515168,0.90614915
0.72896266,0.8921554,0.8584367,0.8879589,0.64702296,0.8001912,0.85292876,0.90596676
0.72674733,0.8954397,0.85543835,0.8862599,0.6467501,0.7980227,0.8469076,0.9032425
0.72335863,0.8911239,0.85165083,0.8803662,0.64739096,0.795154,0.8438213,0.90110993
0.7189993,0.89139336,0.84933597,0.8779778,0.6466954,0.7927059,0.837806,0.89801127
0.7186371,0.897064,0.8509904,0.8765553,0.647043,0.79259956,0.8348474,0.8988488
0.7199238,0.89493334,0.85093683,0.8771714,0.6473472,0.7931055,0.83329403,0.8992083
0.7217909,0.9003264,0.85446894,0.8816147,0.6479257,0.7952163,0.83520067,0.90102243
0.7197051,0.9013722,0.8513218,0.8800514,0.64774764,0.79320776,0.8333645,0.90036654
0.72533226,0.903568,0.8550135,0.88614273,0.6475024,0.79637724,0.8383903,0.902387
0.7297665,0.9019152,0.8559616,0.88951117,0.64822745,0.7958836,0.8401401,0.90473795
0.7278432,0.9032008,0.85298437,0.8910098,0.6487389,0.79474443,0.8379466,0.9049461
0.72225845,0.9022127,0.85171103,0.88818395,0.64773065,0.79247564,0.8324614,0.9025684
0.71770525,0.89527154,0.8474896,0.88318455,0.6474933,0.78707844,0.8249584,0.89839065
0.71645856,0.8974911,0.8494109,0.88368076,0.647952,0.78623563,0.8242124,0.898313
0.71861243,0.8961222,0.84708446,0.88338333,0.6484338,0.7862269,0.82297397,0.8989948
0.7150353,0.89454395,0.8451291,0.8801123,0.6477436,0.78551525,0.82356524,0.8968436
0.7192541,0.8992524,0.8498719,0.88160616,0.6477784,0.7877631,0.82943285,0.89934456
0.7197379,0.8990808,0.8475407,0.8751477,0.6483045,0.7873585,0.8276157,0.8978343
0.7176304,0.8984406,0.84628034,0.87525904,0.6475923,0.78645134,0.8237095,0.8971355
0.71781725,0.897498,0.8442334,0.87535846,0.6473236,0.7828722,0.8216207,0.8949586
0.71370786,0.89773834,0.8438805,0.8777069,0.6473906,0.78150004,0.8187349,0.8944401
0.71176785,0.8959216,0.84343714,0.8752313,0.64780253,0.78057414,0.81828356,0.89323205
0.70929646,0.89383537,0.8408471,0.8741043,0.64818776,0.77863723,0.81333,0.8918599
0.7065815,0.8946301,0.84196746,0.87772673,0.64794827,0.7755344,0.8097305,0.8911149
0.7087234,0.8985251,0.84231555,0.8806615,0.6474444,0.7797453,0.8111109,0.89473635
0.7109647,0.9006237,0.8441182,0.883669,0.6474052,0.7811325,0.80693734,0.8962442
0.71445477,0.90219975,0.8442948,0.8852441,0.6475967,0.7827501,0.8103906,0.89771444
0.71465516,0.90375733,0.84376377,0.88364094,0.64778095,0.782878,0.8071273,0.8978955
0.7096181,0.9018034,0.83984923,0.88469183,0.6475357,0.77819765,0.8018614,0.89581186
0.7120454,0.9014052,0.8409625,0.8835867,0.64811647,0.7761146,0.80053574,0.8949747
0.70835066,0.89811534,0.8385573,0.88124245,0.64838076,0.77487594,0.7993989,0.89468974
0.70661557,0.90044826,0.8381604,0.8816184,0.6475053,0.7748747,0.8039304,0.89249134
0.7075439,0.9003242,0.8420802,0.88046074,0.64740044,0.7747869,0.8013526,0.8923126
0.7051175,0.90271246,0.8434482,0.8857027,0.64735305,0.77647054,0.80206275,0.8917663
0.70729893,0.9040973,0.8456736,0.88277525,0.6477999,0.77712053,0.79959446,0.893891
0.70850134,0.9058735,0.8454748,0.88957816,0.64759916,0.7810683,0.801766,0.89471334
0.71167606,0.9065838,0.8447983,0.88714653,0.6477189,0.7840076,0.80021703,0.89692235
0.7104042,0.90350926,0.8418162,0.8799993,0.648027,0.78455627,0.79699004,0.89516205
0.70754987,0.9003081,0.83923584,0.8767602,0.64760226,0.7797526,0.79112387,0.89192563
0.708279,0.9011059,0.8408561,0.87452924,0.6475037,0.7807581,0.7913495,0.89344543
0.702061,0.90033793,0.8395546,0.8776495,0.64729697,0.77963406,0.788711,0.89098525
0.7060786,0.904364,0.84171677,0.87990135,0.6473221,0.78229487,0.7894362,0.8933902
0.7051674,0.90819174,0.8410023,0.8806618,0.64696884,0.78274685,0.78664815,0.8934367
0.70524454,0.9104637,0.838786,0.88363886,0.6467021,0.78422415,0.7840659,0.89393234
0.7018088,0.90869087,0.83706576,0.88357645,0.6468391,0.78676414,0.7792728,0.8943331
0.7048581,0.9064089,0.83555174,0.884424,0.64692074,0.79122627,0.782781,0.8973283
